year,tract_geoid,census_full_code,degree_sum,betweenness_sum,closeness_sum,eigen_or_katz_sum,pagerank_sum,degree_mean,betweenness_mean,closeness_mean,eigen_or_katz_mean,pagerank_mean,degree,betweenness,closeness,eigen_or_katz,pagerank,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B01003_001E,B01003_001M,B19013_001E,B19013_001M,B25001_001E,B25001_001M
2018,18097340108,1400000US18097340108,0.005517241379310345,0.0578419730532085,0.0009028831283390201,0.0,0.002730678899393258,0.0005517241379310345,0.00578419730532085,9.028831283390201e-05,0.0,0.0002730678899393258,0.0005517241379310345,0.009350308289563828,9.59162850739279e-05,0.0,0.0002807616326520316,717,89,27,24,15,18,115,49,141,60,43,25,60,30,85,46,49,36,167,60,15,18,2375,326,30883,2434,1390,33
2018,18097340115,1400000US18097340115,0.007172413793103448,0.10280710969018803,0.001080106625996273,0.0,0.0032398307437396952,0.0005517241379310345,0.007908239206937541,8.308512507663638e-05,0.0,0.0002492177495184381,0.0005517241379310345,0.010479257060211617,8.414980531299646e-05,0.0,0.0002723369346681607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,18097340201,1400000US18097340201,0.013793103448275862,0.4537111212605618,0.0021354901159802513,0.0,0.006546002240016811,0.0005747126436781609,0.018904630052523408,8.897875483251048e-05,0.0,0.0002727500933340338,0.0008275862068965517,0.037813047118824696,9.728366143618407e-05,0.0,0.0002771328867623203,341,110,0,11,8,12,65,62,79,69,7,11,0,11,0,11,30,45,138,75,14,19,3480,398,50208,6918,1139,59
2018,18097340202,1400000US18097340202,0.021793103448275862,1.2534264291695212,0.0036405503214284396,0.0,0.009861168582933582,0.0006053639846743295,0.03481740081026448,0.00010112639781745665,0.0,0.0002739213495259328,0.001103448275862069,0.08104148587957677,0.00010575421932775609,0.0,0.0004684957252795377,1200,131,0,11,139,86,124,71,95,59,154,74,167,89,59,38,117,78,297,105,48,55,4349,420,33233,3151,2006,129
2018,18097340301,1400000US18097340301,0.007724137931034483,0.08061383877597625,0.0012123913198318788,0.0,0.003774914070749599,0.0005517241379310345,0.005758131341141161,8.659937998799134e-05,0.0,0.00026963671933925707,0.0005517241379310345,0.010926391109081222,9.545751563500898e-05,0.0,0.0002762741305783194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,18097340302,1400000US18097340302,0.007172413793103448,0.20671294816168076,0.0011948881007562704,0.0,0.0035756629812618347,0.0005517241379310345,0.015900996012436983,9.191446928894387e-05,0.0,0.00027505099855860266,0.0005517241379310345,0.020588871127350233,9.762242858991483e-05,0.0,0.00027737470634454377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,18097340400,1400000US18097340400,0.008827586206896552,0.13703098119814267,0.0013185190172532862,0.0,0.0041141338168285205,0.0005885057471264368,0.009135398746542844,8.790126781688574e-05,0.0,0.000274275587788568,0.001103448275862069,0.02573205450255005,9.304432178288801e-05,0.0,0.0004049721030962087,680,132,36,45,56,43,101,70,76,61,29,30,10,16,37,45,153,87,113,68,69,41,3781,590,41225,7968,1360,48
2018,18097340500,1400000US18097340500,0.007172413793103448,0.13109941386922433,0.0012232759875955433,0.0,0.0034810281225797976,0.0005517241379310345,0.01008457029763264,9.409815289196487e-05,0.0,0.00026777139404459983,0.0005517241379310345,0.016636827281723377,0.00010220413297521367,0.0,0.0002758315559952597,1164,138,9,14,47,48,177,87,256,103,139,84,108,87,12,19,63,43,353,113,0,16,5040,640,40783,4466,1972,70
2018,18097340600,1400000US18097340600,0.020137931034482758,1.010787698865799,0.0034644929951252357,0.0,0.009149734578846005,0.0005753694581280788,0.028879648539022824,9.898551414643531e-05,0.0,0.0002614209879670287,0.0008275862068965517,0.11130364619014996,0.00011814158558263423,0.0,0.00030001410014461616,922,131,32,27,81,63,93,48,120,71,52,35,74,47,44,37,93,64,312,85,21,24,5529,509,38661,6911,2075,65
2018,18097340700,1400000US18097340700,0.012413793103448277,0.5584865646646876,0.002092280329831045,0.0,0.005623177824930447,0.0005911330049261084,0.026594598317366075,9.963239665862119e-05,0.0,0.00026777037261573554,0.001103448275862069,0.11829078176143717,0.00011457806987490937,0.0,0.00030001410014461616,659,139,31,41,48,47,73,71,86,70,80,76,58,55,10,17,93,72,135,71,45,59,4189,583,36250,7383,1446,58
2018,18097340800,1400000US18097340800,0.001103448275862069,0.055496840983481774,0.00021523208627023232,0.0,0.0005487370111342116,0.0005517241379310345,0.027748420491740887,0.00010761604313511616,0.0,0.0002743685055671058,0.0005517241379310345,0.028843495470807643,0.00010954713242675209,0.0,0.0002765484842574578,135,62,5,8,0,11,28,32,31,20,5,8,19,21,18,22,4,7,7,9,18,28,1656,186,53542,8702,807,67
2018,18097340901,1400000US18097340901,0.002206896551724138,0.016762731217172873,0.0002975760347025018,0.0,0.001094215132507959,0.0005517241379310345,0.004190682804293218,7.439400867562545e-05,0.0,0.00027355378312698974,0.0005517241379310345,0.004991398340564817,7.588539483708464e-05,0.0,0.00027538517580385716,177,94,0,11,0,11,18,26,26,31,78,76,8,14,0,11,0,11,27,26,20,23,3745,279,70100,11965,1396,39
2018,18097340903,1400000US18097340903,0.001103448275862069,0.011585141204232322,0.00015492007194965626,0.0,0.0005261763716900307,0.0005517241379310345,0.005792570602116161,7.746003597482813e-05,0.0,0.00026308818584501535,0.0005517241379310345,0.0060596787698865805,7.79945653929608e-05,0.0,0.0002672729829737588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,18097340904,1400000US18097340904,0.012965517241379312,0.5466020400395829,0.002142923663713306,0.0,0.006225998351291538,0.0005637181409295352,0.023765306088677517,9.317059407449156e-05,0.0,0.00027069558049093646,0.0008275862068965517,0.07928682347567938,0.000106948476397954,0.0,0.0003070176601673678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,18097341000,1400000US18097341000,0.012965517241379312,0.8656656770952272,0.0021999377148731445,0.0,0.006488647172249404,0.0005637181409295352,0.037637638134575095,9.564946586404976e-05,0.0,0.0002821150944456263,0.0008275862068965517,0.08222935221131157,0.00011226739071831878,0.0,0.00037546856725240255,184,69,24,31,13,15,11,12,8,9,4,7,12,12,47,43,18,16,31,22,16,14,1755,161,75000,6792,814,68
2018,18097341100,1400000US18097341100,0.007724137931034483,0.2838080992616275,0.001146220363447221,0.0,0.003675249506673703,0.0005941644562334218,0.02183139225089442,8.817079718824776e-05,0.0,0.00028271150051336177,0.0008275862068965517,0.08362548527060973,0.00011454965739480803,0.0,0.00029887056951539195,347,88,6,9,18,21,46,31,31,27,65,60,24,36,7,10,18,20,124,56,8,12,2210,349,32244,8745,983,34
2018,18097341200,1400000US18097341200,0.008275862068965517,0.10324906751922053,0.0013157171887339255,0.0,0.004108706519556575,0.0005517241379310345,0.0068832711679480355,8.771447924892836e-05,0.0,0.00027391376797043836,0.0005517241379310345,0.016697419502169446,0.00011275803633161595,0.0,0.0002835105271692329,478,86,5,8,23,25,19,19,85,42,6,10,7,10,24,27,66,44,179,70,64,41,2493,386,24250,7509,1149,37
2018,18097341600,1400000US18097341600,0.008827586206896552,0.10990553398797291,0.0012985072732769627,0.0,0.004384329283663817,0.0005517241379310345,0.006869095874248307,8.115670457981017e-05,0.0,0.00027402058022898854,0.0005517241379310345,0.01378769886579889,9.19066865334104e-05,0.0,0.00027705555985751675,498,87,34,51,88,71,3,6,54,42,29,26,35,27,38,40,22,27,136,67,59,35,2058,245,26887,7666,1032,44
2018,18097341701,1400000US18097341701,0.008827586206896552,0.14576798355788995,0.0011987099615970442,0.0,0.004415148240448212,0.0005517241379310345,0.009110498972368122,7.491937259981526e-05,0.0,0.0002759467650280133,0.0005517241379310345,0.021085331506432214,8.182288352722476e-05,0.0,0.00027676824876877266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,18097341702,1400000US18097341702,0.011862068965517242,0.10662297328157114,0.0015525695179452474,0.0,0.0060008990935854125,0.0005648604269293925,0.0050772844419795776,7.393188180691654e-05,0.0,0.00028575709969454345,0.0008275862068965517,0.018739285986146,8.452647019498593e-05,0.0,0.00037549299317969626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,18097341902,1400000US18097341902,0.002206896551724138,0.04489624724061811,0.0003122635233656671,0.0,0.0010955498637357439,0.0005517241379310345,0.011224061810154527,7.806588084141678e-05,0.0,0.00027388746593393597,0.0005517241379310345,0.012019791428788918,7.970609980333889e-05,0.0,0.0002790447301747027,277,81,0,11,11,17,47,37,39,49,30,36,20,24,0,11,5,13,107,56,18,29,3641,322,56050,5863,1674,39
2018,18097341903,1400000US18097341903,0.0027586206896551726,0.018584684478952576,0.00035147340489119483,0.0,0.0013785355034143672,0.0005517241379310345,0.0037169368957905152,7.029468097823897e-05,0.0,0.0002757071006828734,0.0005517241379310345,0.00432967953109538,7.130505613156163e-05,0.0,0.0002766916600956604,1709,210,18,32,65,73,326,187,214,102,97,77,271,156,98,75,138,116,332,160,150,122,5703,908,31548,2543,2481,70
2018,18097341904,1400000US18097341904,0.0027586206896551726,0.04484433280048718,0.00038379792585476087,0.0,0.0012818368030631552,0.0005517241379310345,0.008968866560097436,7.675958517095217e-05,0.0,0.00025636736061263103,0.0005517241379310345,0.013617416457334247,8.326192853691197e-05,0.0,0.0002757774619409672,697,64,30,24,19,15,65,29,143,63,75,37,65,39,86,53,79,53,135,60,0,11,2388,239,35994,2563,960,43
2018,18097342000,1400000US18097342000,0.008275862068965517,0.06824632716754206,0.0006775262590943035,0.0,0.004110485817393188,0.0005517241379310345,0.004549755144502804,4.516841727295357e-05,0.0,0.00027403238782621256,0.0005517241379310345,0.007133135419045445,4.762849769189227e-05,0.0,0.00027580625767673273,223,119,0,16,33,38,17,28,53,59,48,58,0,16,0,16,42,62,16,27,14,23,6810,620,64345,3551,2212,56
2018,18097342101,1400000US18097342101,0.005517241379310345,0.07964603790819821,0.0004973279252425731,0.0,0.002758432826557031,0.0005517241379310345,0.007964603790819822,4.973279252425731e-05,0.0,0.0002758432826557031,0.0005517241379310345,0.009817157646342393,5.155934306118554e-05,0.0,0.00027585065445567776,536,164,0,16,0,16,47,39,23,25,68,45,103,78,22,22,61,69,204,105,8,13,5682,497,47377,14597,1897,40
2018,18097342200,1400000US18097342200,0.004965517241379311,0.09397746821953262,0.0004848715602649969,0.0,0.0024826558901011,0.0005517241379310345,0.010441940913281402,5.387461780722188e-05,0.0,0.00027585065445567776,0.0005517241379310345,0.011964375428179951,5.588850750904492e-05,0.0,0.00027585065445567776,1094,134,25,39,61,45,147,81,104,56,95,51,226,133,87,50,61,81,186,97,102,75,5738,581,33647,3104,2054,98
2018,18097342300,1400000US18097342300,0.008827586206896552,0.19610139301210325,0.001700299932918735,0.0,0.004404819243183101,0.0005517241379310345,0.012256337063256453,0.00010626874580742094,0.0,0.0002753012026989438,0.0005517241379310345,0.016396818147217784,0.00011211083728507456,0.0,0.00027585065445567776,813,215,18,29,50,72,93,83,85,69,118,122,44,44,26,42,97,80,267,156,15,23,6781,676,36188,5188,2611,98
2018,18097342400,1400000US18097342400,0.013241379310344827,0.31938920605922205,0.0026936795232852884,0.0,0.006620408943592838,0.0005517241379310345,0.01330788358580092,0.00011223664680355368,0.0,0.0002758503726497016,0.0005517241379310345,0.020653954479713788,0.00011944895480893505,0.0,0.00027585065445567776,304,63,47,43,31,32,32,36,45,37,22,18,51,44,6,10,16,17,50,28,4,6,1435,220,35000,9727,644,34
2018,18097342500,1400000US18097342500,0.014344827586206896,0.39543046357615896,0.0016631346813548301,0.0,0.007172106692778598,0.0005517241379310345,0.015208863983698421,6.39667185136473e-05,0.0,0.00027585025741456146,0.0005517241379310345,0.018939331658673977,7.350288801329822e-05,0.0,0.00027585065445567776,630,130,0,11,25,28,73,51,37,33,77,63,59,40,64,63,66,51,193,99,36,41,4681,439,35460,4189,1842,75
2018,18097342600,1400000US18097342600,0.008275862068965517,0.29746083580726196,0.001509012437043057,0.0,0.004126679932208719,0.0005517241379310345,0.019830722387150796,0.0001006008291362038,0.0,0.0002751119954805813,0.0005517241379310345,0.022781685316282257,0.00012348917586139127,0.0,0.00027585065445567776,664,104,0,11,28,22,69,72,18,21,129,85,59,48,91,60,65,65,205,95,0,11,3495,317,28546,5129,1455,74
2018,18097350100,1400000US18097350100,0.008551724137931035,0.18748938113724595,0.0014963059708394191,0.0,0.004114668605791949,0.0006108374384236453,0.013392098652660426,0.00010687899791710137,0.0,0.00029390490041371066,0.0008275862068965517,0.0474599984775824,0.00011240431210154935,0.0,0.0004446765684945474,259,76,10,15,33,28,10,13,0,11,58,48,37,34,12,11,22,29,65,45,12,15,1296,200,31800,6904,789,48
2018,18097350300,1400000US18097350300,0.01103448275862069,0.24160828195173936,0.0015884887539917769,0.0,0.0053603678506337306,0.0006130268199233717,0.013422682330652186,8.824937522176538e-05,0.0,0.00029779821392409615,0.001103448275862069,0.028351221740123316,9.752925745224065e-05,0.0,0.0004128294873676776,1259,128,47,47,28,24,70,61,111,60,154,77,86,55,115,86,150,88,355,118,143,78,2525,420,19972,2391,1984,64
2018,18097350400,1400000US18097350400,0.014344827586206896,0.3905787470503159,0.00214958614712642,0.0,0.006725595056041358,0.0005737931034482758,0.015623149882012638,8.59834458850568e-05,0.0,0.0002690238022416543,0.0008275862068965517,0.05053444469818071,0.00012097056368245148,0.0,0.00040840938491238326,437,109,0,11,54,52,43,33,34,25,34,52,37,43,6,10,41,39,179,82,9,15,2876,355,47000,2648,1373,56
2018,18097350500,1400000US18097350500,0.013517241379310345,0.29435997564131844,0.002121176771630479,0.0,0.006878132027783964,0.0005632183908045977,0.012264998985054934,8.838236548460328e-05,0.0,0.0002865888344909985,0.0008275862068965517,0.05302237953870747,0.00011195370277070001,0.0,0.00037548152343886006,480,92,6,9,65,45,30,26,53,36,55,39,5,7,16,14,48,33,120,59,82,53,2262,341,24939,4393,1239,51
2018,18097350600,1400000US18097350600,0.020413793103448277,0.16292677171348102,0.0027252855739584116,0.0,0.010223271444872246,0.0005517241379310345,0.004403426262526514,7.365636686374086e-05,0.0,0.00027630463364519583,0.0005517241379310345,0.015021009362868236,0.00010048716093870669,0.0,0.00028375314182904756,836,197,50,71,24,30,54,54,24,35,16,24,78,73,48,61,44,51,435,174,63,57,4728,653,29107,7156,2293,80
2018,18097350700,1400000US18097350700,0.018758620689655173,0.9161002511989039,0.003211481343190259,0.0,0.009377865422882261,0.0005517241379310345,0.02694412503526188,9.445533362324291e-05,0.0,0.00027581957126124296,0.0005517241379310345,0.06465106188627541,0.00013446479252756115,0.0,0.0002758842087067539,205,73,0,11,18,20,0,11,6,12,19,21,4,8,5,7,10,12,119,50,24,27,1366,298,22708,3844,805,37
2018,18097350800,1400000US18097350800,0.01710344827586207,0.7685248534673061,0.003069862177244605,0.0,0.008219260531899562,0.0005517241379310345,0.024791124305396973,9.90278121691808e-05,0.0,0.0002651374365128891,0.0005517241379310345,0.06197312932937505,0.0001303775340079882,0.0,0.0003064686888974106,507,91,0,11,9,14,15,19,48,31,29,27,0,11,27,25,117,56,181,71,81,47,1941,285,19089,2255,1164,59
2018,18097350900,1400000US18097350900,0.009931034482758621,0.5150084494176753,0.001589294152664228,0.0,0.004950546055854181,0.0005841784989858012,0.03029461467162796,9.348789133318988e-05,0.0,0.00029120859152083415,0.0008275862068965517,0.08278792722843877,0.00012781897714986593,0.0,0.0004021271030080567,273,66,0,11,18,16,13,14,31,23,32,25,13,21,24,22,57,42,56,29,29,28,1464,312,38036,9417,867,47
2018,18097351000,1400000US18097351000,0.011310344827586208,0.5566710816777042,0.002073993663216744,0.0,0.005357840345250687,0.0005655172413793104,0.027833554083885208,0.00010369968316083721,0.0,0.0002678920172625344,0.0008275862068965517,0.05276265509629292,0.00012417605358942008,0.0,0.0003750292602249509,568,141,0,11,8,12,72,54,51,33,96,78,56,63,63,60,54,53,136,88,32,41,2554,289,27609,4919,1520,93
2018,18097351200,1400000US18097351200,0.020137931034482758,0.9812850726954404,0.0036213559876898758,0.0,0.009157819262800255,0.0006102403343782654,0.029735911293801223,0.00010973806023302653,0.0,0.00027750967463031076,0.001103448275862069,0.0866210702595722,0.00011948796347217513,0.0,0.0004963365326091262,589,95,6,11,12,12,25,23,42,34,32,29,70,54,38,33,116,54,222,79,26,32,2523,444,23712,5029,1509,70
2018,18097351500,1400000US18097351500,0.013793103448275862,0.7855483748192129,0.002449058827475882,0.0,0.0063720520345367055,0.0005997001499250374,0.03415427716605274,0.00010648081858590792,0.0,0.00027704574063203065,0.0008275862068965517,0.06831316130014463,0.00012262948726364653,0.0,0.0004022850032398305,617,84,6,8,45,38,79,37,104,54,43,27,41,35,0,11,82,50,177,57,40,24,1940,344,37419,8992,1111,44
2018,18097351600,1400000US18097351600,0.009379310344827587,0.24741782751008604,0.0015168819632375998,0.0,0.004056270360719438,0.0006252873563218391,0.016494521834005734,0.00010112546421583998,0.0,0.0002704180240479625,0.0008275862068965517,0.03658902336911015,0.00011301243323398977,0.0,0.00037588309918499266,439,84,22,22,71,49,117,51,46,32,8,9,4,6,18,17,12,11,110,53,31,28,2340,234,56420,10323,1279,47
2018,18097351700,1400000US18097351700,0.020965517241379312,0.6700736088909188,0.0034081344177103634,0.0,0.010573510497387554,0.0005666356011183597,0.0181100975375924,9.211174101919902e-05,0.0,0.0002857705539834474,0.0008275862068965517,0.06996955164801706,0.00012364512193623224,0.0,0.00037801383545332795,438,150,0,11,0,11,27,28,67,52,58,56,59,55,19,23,33,45,110,64,65,79,2352,469,43733,8159,1573,66
2018,18097351900,1400000US18097351900,0.013241379310344827,0.9943793864657076,0.002476204826481182,0.0,0.006619469716950867,0.0005517241379310345,0.04143247443607115,0.00010317520110338259,0.0,0.0002758112382062861,0.0005517241379310345,0.0720041105275177,0.00012641401552962981,0.0,0.00027585811618964815,557,86,23,32,22,29,17,17,28,27,59,39,48,38,43,42,20,24,116,64,181,73,2424,277,23299,8319,1156,33
2018,18097352100,1400000US18097352100,0.016551724137931035,0.8305696125447211,0.002777501792890209,0.0,0.008274183406718809,0.0005517241379310345,0.0276856537514907,9.25833930963403e-05,0.0,0.00027580611355729364,0.0005517241379310345,0.07335175458628303,0.00012831668867537019,0.0,0.0002758513126385615,431,89,0,11,13,14,17,18,30,25,28,29,67,37,24,24,56,43,123,53,73,51,2104,330,24800,5087,1172,45
2018,18097352300,1400000US18097352300,0.007724137931034483,0.6528353505366522,0.0014990156139997066,0.0,0.0038617579902915106,0.0005517241379310345,0.04663109646690373,0.0001070725438571219,0.0,0.0002758398564493936,0.0005517241379310345,0.07482530258049784,0.0001362398077594438,0.0,0.00027585065445567776,272,69,0,11,0,11,15,22,29,22,50,35,15,20,34,37,14,19,67,38,48,38,1112,167,27697,4279,762,41
