year,tract_geoid,census_full_code,degree_sum,betweenness_sum,closeness_sum,eigen_or_katz_sum,pagerank_sum,degree_mean,betweenness_mean,closeness_mean,eigen_or_katz_mean,pagerank_mean,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25001_001E,B25001_001M
2017,18097330804,1400000US18097330804,0.004372779447936594,0.019721516446791935,0.09750469613640816,1.2274729380400218e-07,0.0021818103217136503,0.0005465974309920743,0.002465189555848992,0.01218808701705102,1.5343411725500272e-08,0.0002727262902142063,1039,131,42,40,7,11,92,59,136,67,88,61,62,44,68,62,55,48,326,124,163,91,1494,70
2017,18097330805,1400000US18097330805,0.007925662749385077,0.1268932864364797,0.18237402450947876,4.650675767380156e-07,0.0038116109723347028,0.0005661187678132198,0.009063806174034265,0.01302671603639134,3.3219112624143973e-08,0.0002722579265953359,1126,122,29,36,72,79,91,67,163,83,85,54,135,86,19,24,123,71,288,98,121,65,1547,47
2017,18097330806,1400000US18097330806,0.006012571740912817,0.06478895590805245,0.13979685029915515,2.5325998715033425e-07,0.002958133057896232,0.0005465974309920743,0.005889905082550223,0.012708804572650468,2.302363519548493e-08,0.0002689211870814756,1150,138,9,15,76,66,23,29,142,89,87,54,147,94,41,46,62,57,409,125,154,92,1936,61
2017,18097330900,1400000US18097330900,0.008745558895873189,0.20842030873370798,0.2222227216017584,9.749483146644225e-07,0.004124580840508657,0.0005830372597248792,0.013894687248913866,0.014814848106783894,6.49965543109615e-08,0.00027497205603391043,1586,207,32,37,48,62,230,156,149,101,141,101,84,85,145,106,131,107,402,147,224,130,2656,82
2017,18097331000,1400000US18097331000,0.017491117791746377,0.5551503085235283,0.481320244823991,9.096967241161982e-07,0.008501200270245776,0.0005642296061853671,0.017908074468500915,0.015526459510451323,2.9345055616651556e-08,0.0002742322667821218,535,114,41,47,34,36,40,31,40,39,46,47,41,37,25,27,46,40,163,80,59,56,1905,68
2017,18097340101,1400000US18097340101,0.007105766602896966,0.017066285126233042,0.14991862364743944,5.39894962640159e-07,0.0033517657296376602,0.0005921472169080805,0.001422190427186087,0.01249321863728662,4.4991246886679914e-08,0.00027931381080313833,313,108,0,11,50,56,32,29,27,23,17,20,26,25,0,11,84,63,61,43,16,20,1566,54
2017,18097340102,1400000US18097340102,0.007105766602896966,0.06371102388385957,0.17307738838408984,3.3825925030168645e-07,0.0034830583449608887,0.0005465974309920743,0.004900847991066121,0.013313645260314604,2.601994233089896e-08,0.0002679275649969914,1259,182,0,11,33,28,100,71,184,83,135,77,130,83,132,67,102,64,425,151,18,20,2315,41
2017,18097340108,1400000US18097340108,0.005465974309920743,0.056532088280053516,0.14083956832994898,5.600759529796774e-07,0.0026742721050086763,0.0005465974309920743,0.005653208828005352,0.014083956832994899,5.600759529796774e-08,0.00026742721050086764,680,76,19,19,28,23,88,42,117,47,21,19,55,34,87,44,64,38,179,61,22,18,1383,38
2017,18097340115,1400000US18097340115,0.007105766602896966,0.11715482904116223,0.20536049654675453,4.333874495256067e-07,0.0034489856592399932,0.0005465974309920743,0.009011909926243249,0.015796961272827273,3.3337496117354365e-08,0.00026530658917230717,,,,,,,,,,,,,,,,,,,,,,,,
2017,18097340201,1400000US18097340201,0.013664935774801858,0.2677621896434751,0.3560651402313009,1.2851039111327191e-06,0.006567200232097982,0.0005693723239500774,0.011156757901811462,0.014836047509637539,5.354599629719663e-08,0.00027363334300408256,374,99,0,11,7,11,29,25,155,82,20,23,13,21,0,11,26,40,90,62,34,38,1181,33
2017,18097340202,1400000US18097340202,0.021590598524186936,0.28285823034575547,0.5176151432408685,1.201514006293907e-05,0.00991057309741261,0.0005997388478940816,0.007857173065159874,0.01437819842335746,3.3375389063719637e-07,0.0002752936971503503,1114,123,0,11,152,86,132,68,92,61,128,62,174,88,58,35,113,75,234,77,31,43,1976,142
2017,18097340301,1400000US18097340301,0.00765236403388904,0.17783387493922012,0.21771274637149665,1.2528152052137522e-06,0.003731405112520253,0.0005465974309920743,0.012702419638515722,0.015550910455106903,8.948680037241087e-08,0.0002665289366085895,,,,,,,,,,,,,,,,,,,,,,,,
2017,18097340302,1400000US18097340302,0.007105766602896966,0.06672221124322371,0.18870436669977697,3.317695849438949e-07,0.0035049710983969837,0.0005465974309920743,0.005132477787940285,0.01451572051536746,2.5520737303376533e-08,0.0002696131614151526,,,,,,,,,,,,,,,,,,,,,,,,
2017,18097340400,1400000US18097340400,0.008745558895873189,0.3049469672361054,0.24822559301671024,2.322377119175732e-06,0.004197569040967122,0.0005830372597248792,0.02032979781574036,0.016548372867780683,1.5482514127838214e-07,0.0002798379360644748,653,104,8,11,63,42,66,48,81,58,6,15,48,62,50,44,136,67,122,57,73,38,1360,66
2017,18097340500,1400000US18097340500,0.007105766602896966,0.20874519698594546,0.22608125838448292,1.195799313041884e-06,0.0034541973385606188,0.0005465974309920743,0.016057322845072726,0.01739086602957561,9.198456254168339e-08,0.00026570748758158606,1226,158,11,17,41,50,212,107,242,85,150,94,91,81,88,84,70,45,321,119,0,16,2036,63
2017,18097340600,1400000US18097340600,0.019404208800218637,0.8019521502125264,0.6450281587309367,4.668547528678095e-06,0.009360762431627088,0.0005544059657205325,0.022912918577500756,0.018429375963741047,1.3338707224794557e-07,0.00026745035518934535,978,154,33,24,83,57,67,62,116,78,50,39,66,56,57,42,145,75,351,99,10,15,2121,64
2017,18097340700,1400000US18097340700,0.01229844219732167,0.31798011328415454,0.3516307814408427,5.54176302234952e-06,0.005841150148406255,0.0005856401046343653,0.015141910156388312,0.016744322925754413,2.6389347725473905e-07,0.00027815000706696454,677,119,26,41,25,25,108,88,89,55,53,55,12,22,0,11,120,88,210,108,34,47,1468,63
2017,18097340800,1400000US18097340800,0.0010931948619841486,0.017308528329079857,0.0310627428267719,3.989470425087479e-08,0.0005440700826661833,0.0005465974309920743,0.008654264164539929,0.01553137141338595,1.9947352125437397e-08,0.00027203504133309163,126,46,0,11,10,11,26,26,15,15,6,10,17,19,5,8,9,11,38,33,0,11,789,65
2017,18097340901,1400000US18097340901,0.002186389723968297,0.03242189128336438,0.05813668764098471,7.192737123041339e-08,0.0010871989110335075,0.0005465974309920743,0.008105472820841095,0.014534171910246177,1.7981842807603346e-08,0.00027179972775837687,194,99,0,11,0,11,18,25,21,26,75,75,20,24,0,11,0,11,40,30,20,21,1418,45
2017,18097340903,1400000US18097340903,0.0005465974309920743,0.00941560569820836,0.015055021729531288,3.0037283053411145e-08,0.0002666269952503719,0.0005465974309920743,0.00941560569820836,0.015055021729531288,3.0037283053411145e-08,0.0002666269952503719,,,,,,,,,,,,,,,,,,,,,,,,
2017,18097340904,1400000US18097340904,0.012845039628313746,0.16641317699630595,0.3389474242259189,3.1203424432553503e-06,0.006165662255951606,0.0005584799838397281,0.00723535552157852,0.014736844531561691,1.3566706275023263e-07,0.0002680722719978959,,,,,,,,,,,,,,,,,,,,,,,,
2017,18097341000,1400000US18097341000,0.013938234490297895,0.27273249051701054,0.3783474067562275,1.7228661880100028e-06,0.006557988760057103,0.000580759770429079,0.011363853771542106,0.01576447528150948,7.178609116708345e-08,0.00027324953166904596,164,60,23,31,8,12,25,18,18,17,9,10,5,7,32,31,13,15,18,13,13,15,821,65
2017,18097341100,1400000US18097341100,0.008198961464881114,0.17668999843005995,0.22415276189482594,6.554267860124128e-06,0.003538810973796473,0.0006306893434523934,0.013591538340773842,0.017242520145755842,5.041744507787791e-07,0.0002722162287535748,380,75,6,10,6,9,24,20,37,31,58,45,41,44,30,31,13,15,160,56,5,8,989,29
2017,18097341200,1400000US18097341200,0.008198961464881114,0.29818617516893287,0.28756855682361543,1.449265690446486e-06,0.003989336306647139,0.0005465974309920743,0.019879078344595524,0.019171237121574362,9.66177126964324e-08,0.0002659557537764759,501,69,5,8,19,20,19,17,85,41,10,12,13,14,21,23,64,32,185,61,80,46,1164,47
2017,18097341600,1400000US18097341600,0.008745558895873189,0.25593860970365034,0.2974215765201242,4.106261717444875e-07,0.004350825710540464,0.0005465974309920743,0.015996163106478146,0.01858884853250776,2.5664135734030468e-08,0.000271926606908779,554,104,0,11,19,24,26,32,107,64,30,23,49,38,28,32,35,29,169,92,91,44,992,95
2017,18097341701,1400000US18097341701,0.008745558895873189,0.19786006012736274,0.27660125642474537,3.046485143748585e-07,0.004348410988919517,0.0005465974309920743,0.012366253757960171,0.017287578526546585,1.9040532148428655e-08,0.0002717756868074698,,,,,,,,,,,,,,,,,,,,,,,,
2017,18097341702,1400000US18097341702,0.012845039628313746,0.15861185580658693,0.3439078603837124,1.0329359089572537e-06,0.006148582637906858,0.0005838654376506248,0.007209629809390315,0.015632175471986927,4.6951632225329714e-08,0.0002794810289957663,,,,,,,,,,,,,,,,,,,,,,,,
2017,18097341902,1400000US18097341902,0.002186389723968297,0.028736386047323335,0.055522115160098626,7.470656418587306e-08,0.001084584002093329,0.0005465974309920743,0.007184096511830834,0.013880528790024656,1.8676641046468264e-08,0.00027114600052333224,297,91,0,11,10,16,77,58,10,15,30,38,22,25,0,11,6,10,126,63,16,27,1717,39
2017,18097341903,1400000US18097341903,0.0027329871549603714,0.0073892552347047035,0.07336873433816844,7.186338271068316e-08,0.0013664375606356669,0.0005465974309920743,0.0014778510469409408,0.014673746867633689,1.4372676542136634e-08,0.0002732875121271334,1659,169,13,22,85,65,293,140,287,126,82,89,191,123,183,117,152,110,346,126,27,32,2427,64
2017,18097341904,1400000US18097341904,0.0027329871549603714,0.03286936149717455,0.07419076380227876,1.4707771334063155e-07,0.0013346611797435282,0.0005465974309920743,0.006573872299434911,0.014838152760455752,2.941554266812631e-08,0.00026693223594870567,655,64,18,19,25,15,79,42,90,55,76,39,66,40,71,44,108,48,122,50,0,11,977,34
2017,18097342000,1400000US18097342000,0.008198961464881114,0.07357702250478224,0.18679452022420376,2.7480002676835687e-06,0.00404885943641419,0.0005465974309920743,0.004905134833652149,0.012452968014946917,1.8320001784557124e-07,0.00026992396242761263,195,96,0,16,34,39,14,23,53,56,34,39,0,16,0,16,31,49,14,24,15,24,2263,49
2017,18097342101,1400000US18097342101,0.005465974309920743,0.08160858035437965,0.1346159797248821,1.4393182551696858e-07,0.0027327451997934214,0.0005465974309920743,0.008160858035437965,0.01346159797248821,1.4393182551696858e-08,0.00027327451997934214,526,164,0,16,12,18,30,30,50,34,43,46,120,89,30,28,18,28,214,118,9,13,1937,44
2017,18097342200,1400000US18097342200,0.004919376878928669,0.0974076544045832,0.1294047917903044,1.293541315011582e-07,0.0024595876091442004,0.0005465974309920743,0.010823072711620356,0.01437831019892271,1.4372681277906466e-08,0.0002732875121271334,1044,135,24,38,51,43,131,68,84,44,120,54,162,100,96,52,90,85,195,84,91,56,2162,54
2017,18097342300,1400000US18097342300,0.008745558895873189,0.16416360170005626,0.22527465572131872,2.7384794752070254e-07,0.004354359807674585,0.0005465974309920743,0.010260225106253516,0.01407966598258242,1.711549672004391e-08,0.00027214748797966154,1009,205,15,24,70,86,71,75,129,105,181,149,45,46,29,48,103,78,355,191,11,23,2702,89
2017,18097342400,1400000US18097342400,0.014211533205793932,0.33540755076283923,0.39976743505957935,1.076566149645741e-06,0.006853895633334986,0.0005684613282317573,0.013416302030513569,0.015990697402383174,4.306264598582964e-08,0.00027415582533339944,327,74,35,37,42,35,42,47,26,18,20,18,56,47,7,10,15,15,66,40,18,16,697,21
2017,18097342500,1400000US18097342500,0.014211533205793932,0.398688285705787,0.4265900849997231,3.736952634864406e-07,0.007105469062461245,0.0005465974309920743,0.015334164834837962,0.016407310961527814,1.4372894749478484e-08,0.00027328727163312483,568,145,0,11,10,15,56,44,51,41,9,14,42,34,79,75,40,35,252,124,29,35,1932,62
2017,18097342600,1400000US18097342600,0.008198961464881114,0.31192642167003193,0.28941605132818937,2.554408147509898e-07,0.004086745130568432,0.0005465974309920743,0.020795094778002128,0.01929440342187929,1.7029387650065988e-08,0.0002724496753712288,548,133,0,11,27,28,29,30,24,27,102,66,51,41,66,55,27,26,213,95,9,15,1493,73
2017,18097350100,1400000US18097350100,0.008472260180377151,0.09308912349736592,0.2627406396912252,3.599409479098377e-06,0.0038573150773536383,0.0006051614414555108,0.006649223106954709,0.018767188549373228,2.571006770784555e-07,0.0002755225055252599,285,80,7,10,40,28,7,12,0,11,31,29,46,37,20,18,41,37,67,41,26,20,817,40
2017,18097350300,1400000US18097350300,0.010931948619841486,0.3158713733773877,0.35207628094314314,3.323018489485545e-06,0.005001905215209535,0.0006073304788800825,0.017548409632077093,0.019559793385730176,1.8461213830475249e-07,0.0002778836230671964,1153,154,63,54,35,29,44,55,129,52,125,74,79,53,92,70,128,76,355,106,103,57,1957,60
2017,18097350400,1400000US18097350400,0.014211533205793932,0.8218603187007112,0.4803539340835462,1.4426118830543558e-06,0.006808793913152562,0.0005684613282317573,0.03287441274802845,0.01921415736334185,5.770447532217423e-08,0.0002723517565261025,434,105,0,11,50,44,42,32,31,24,0,11,59,55,6,9,43,35,199,79,4,8,1395,56
2017,18097350500,1400000US18097350500,0.01339163705930582,0.4874451428949236,0.42613899334811095,4.979913956616176e-07,0.006601314342290509,0.0005579848774710758,0.02031021428728848,0.017755791389504623,2.0749641485900733e-08,0.00027505476426210456,494,96,6,8,60,47,24,25,68,48,43,35,27,29,37,26,35,26,146,71,48,43,1256,39
2017,18097350600,1400000US18097350600,0.020224104946706747,0.35287369944899016,0.5509682277241077,5.516814219339764e-07,0.010101433999225251,0.0005465974309920743,0.009537127012134869,0.01489103318173264,1.4910308700918283e-08,0.00027301172970879055,783,184,35,56,57,50,24,26,0,11,35,43,28,47,74,73,64,57,385,140,81,68,2225,98
2017,18097350700,1400000US18097350700,0.018584312653730527,0.3999519692675055,0.542068554719296,4.889745426663714e-07,0.009291450116749794,0.0005465974309920743,0.011763293213750161,0.01594319278586165,1.4381604196069746e-08,0.00027327794461028804,209,79,13,19,18,18,5,8,5,8,14,15,0,11,5,7,8,9,107,55,34,34,822,28
2017,18097350800,1400000US18097350800,0.016944520360754303,0.56813321024649,0.591572874346687,7.390852377911547e-07,0.008357128257318774,0.0005465974309920743,0.018326877749886773,0.019082995946667323,2.3841459283585634e-08,0.000269584782494154,597,83,0,11,21,24,15,18,33,28,42,34,23,29,53,38,136,66,168,66,106,57,1163,49
2017,18097350900,1400000US18097350900,0.009838753757857338,0.3682310007373408,0.3218204406466899,6.514224001205279e-07,0.00474754567182947,0.0005787502210504317,0.021660647102196517,0.01893061415568764,3.831896471297223e-08,0.0002792673924605571,256,60,0,11,12,13,16,14,30,23,48,42,23,25,24,22,43,34,36,22,24,23,864,41
2017,18097351000,1400000US18097351000,0.010931948619841486,0.41414590434418136,0.40828885451381725,6.977702869206498e-07,0.005357653137399004,0.0005465974309920743,0.020707295217209067,0.020414442725690863,3.4888514346032487e-08,0.0002678826568699502,609,150,0,11,8,14,78,59,28,25,78,59,20,30,44,40,21,27,284,114,48,55,1517,92
2017,18097351200,1400000US18097351200,0.019950806231210712,0.8669687121842562,0.6526295008417784,8.641547294199098e-06,0.009193971991802777,0.000604569885794264,0.026271779157098673,0.01977665154065995,2.618650695211848e-07,0.0002786052118728114,542,89,30,31,6,11,9,14,39,35,61,44,92,67,13,9,66,41,208,68,18,28,1482,74
2017,18097351500,1400000US18097351500,0.012845039628313746,0.5246215275521269,0.4475980248424734,7.627514852405269e-07,0.006292686850087329,0.0005584799838397281,0.02280963163270117,0.01946078368880319,3.316310805393595e-08,0.00027359508043857953,566,98,8,13,36,33,67,31,87,47,39,28,33,30,5,7,76,45,177,55,38,23,1116,42
2017,18097351600,1400000US18097351600,0.009838753757857338,0.3254824446232848,0.3543879119060782,1.0073324949687035e-06,0.004717900502231981,0.0005787502210504317,0.01914602615431087,0.02084634775918107,5.9254852645217854e-08,0.00027752355895482243,486,101,29,24,50,42,114,58,78,49,25,22,8,10,33,26,14,13,104,56,31,29,1283,32
2017,18097351700,1400000US18097351700,0.020770702377698822,0.8348699348871806,0.7192647823804126,9.047481032524083e-07,0.010181449850245489,0.0005613703345324006,0.022564052294248127,0.019439588712984124,2.4452651439254278e-08,0.0002751743202769051,493,137,0,11,0,11,29,28,51,47,70,59,38,41,34,31,55,56,145,76,71,67,1577,62
2017,18097351900,1400000US18097351900,0.013118338343809783,0.3979955207758004,0.4018590605434516,3.4749233132297137e-07,0.0065570523942287285,0.0005465974309920743,0.016583146698991684,0.016744127522643818,1.447884713845714e-08,0.000273210516426197,517,83,26,39,49,51,19,19,31,32,39,23,40,37,48,46,29,27,84,55,152,66,1153,43
2017,18097352100,1400000US18097352100,0.016397922929762228,0.336179743219208,0.4682286071323418,4.3694816002114385e-07,0.008195918872253415,0.0005465974309920743,0.011205991440640268,0.015607620237744728,1.4564938667371462e-08,0.0002731972957417805,442,99,3,7,19,17,19,20,28,23,15,23,52,38,25,26,58,41,150,54,73,47,1145,54
2017,18097352300,1400000US18097352300,0.00765236403388904,0.1407711450060436,0.20455354441257595,2.0125275604625115e-07,0.0038259756017468946,0.0005465974309920743,0.010055081786145972,0.014610967458041139,1.437519686044651e-08,0.00027328397155334963,280,61,0,11,0,11,13,20,27,23,33,37,19,27,19,23,33,30,76,43,60,43,767,40
2017,18097352400,1400000US18097352400,0.01147854605083356,0.3969387843916772,0.3743533160951788,3.179145505981125e-07,0.005731637549495821,0.0005465974309920743,0.018901846875794152,0.017826348385484705,1.5138788123719643e-08,0.0002729351214045629,883,133,0,11,23,23,57,48,42,36,106,77,87,66,108,85,140,76,255,95,65,53,1504,54
2017,18097352500,1400000US18097352500,0.009292156326865263,0.2054010000289443,0.3202683108204354,2.689546687083834e-07,0.00463540747162831,0.0005465974309920743,0.012082411766408488,0.018839312401202082,1.5820862865199024e-08,0.0002726710277428418,595,128,28,27,10,16,69,58,77,57,17,21,62,62,35,30,108,65,140,72,49,54,1706,35
2017,18097352600,1400000US18097352600,0.02186389723968297,0.798922638761449,0.7926785829084207,1.457172853404326e-06,0.010608880899703924,0.0005606127497354608,0.02048519586567818,0.020325091869446685,3.736340649754682e-08,0.0002720225871718955,696,150,11,18,9,13,73,51,52,40,53,58,18,28,35,34,78,60,240,103,127,59,1974,59
